Time,Joint_angle,chamber_1_pressure_bar,chamber_2_pressure_bar
18:03:00,13.1,0.225,0
18:03:01,13.853,0.245,0
18:03:01,14.27,0.225,0
18:03:01,14.499,0.156,0
18:03:01,14.629,0.146,0
18:03:01,14.703,0.136,0
18:03:01,14.747,0.126,0
18:03:01,13.038,0.126,0
18:03:01,12.029,0.146,0
18:03:01,11.458,0.186,0
18:03:01,11.142,0.235,0
18:03:02,10.967,0.265,0
18:03:02,12.651,0.216,0
18:03:02,13.575,0.225,0
18:03:02,14.114,0.235,0
18:03:02,14.417,0.166,0
18:03:02,14.588,0.146,0
18:03:02,14.68,0.136,0
18:03:02,13.73,0.136,0
18:03:02,12.417,0.126,0
18:03:02,11.68,0.206,0
18:03:03,11.264,0.245,0
18:03:03,11.04,0.275,0
18:03:03,10.91,0.305,0
18:03:03,12.619,0.235,0
18:03:03,13.584,0.216,0
18:03:03,14.104,0.245,0
18:03:03,14.402,0.166,0
18:03:03,14.575,0.146,0.007
18:03:03,14.674,0.136,0
18:03:03,14.731,0.126,0
18:03:04,12.966,0.126,0
18:03:04,11.989,0.166,0
18:03:04,11.448,0.186,0
18:03:04,11.145,0.196,0.007
18:03:04,10.965,0.265,0
18:03:04,10.866,0.295,0.007
18:03:04,12.594,0.235,0
18:03:04,13.571,0.275,0
18:03:04,14.112,0.216,0.007
18:03:05,14.418,0.166,0.007
18:03:05,14.587,0.156,0.007
18:03:05,14.68,0.136,0.007
18:03:05,14.734,0.136,0
18:03:05,12.981,0.126,0
18:03:05,12.749,0.186,0.007
18:03:05,11.886,0.225,0.007
18:03:05,11.393,0.235,0.007
18:03:05,11.106,0.265,0.007
18:03:05,12.74,0.225,0.007
18:03:06,13.646,0.275,0.007
18:03:06,14.154,0.216,0.007
18:03:06,14.441,0.156,0.007
18:03:06,14.6,0.136,0.007
18:03:06,13.653,0.136,0.007
18:03:06,13.121,0.166,0.007
18:03:06,12.09,0.216,0.007
18:03:06,12.534,0.275,0.007
18:03:06,13.53,0.216,0.007
18:03:06,14.093,0.216,0.007
18:03:07,14.405,0.156,0.007
18:03:07,14.581,0.136,0.007
18:03:07,13.642,0.126,0.007
18:03:07,12.395,0.136,0.007
18:03:07,11.683,0.176,0.007
18:03:07,11.269,0.225,0.007
18:03:07,11.034,0.285,0.007
18:03:07,12.688,0.225,0.007
18:03:07,13.623,0.216,0.007
18:03:08,14.141,0.255,0
18:03:08,14.426,0.166,0.007
18:03:08,14.592,0.146,0.007
18:03:08,14.683,0.136,0.007
18:03:08,14.735,0.136,0.007
18:03:08,14.017,0.126,0.007
18:03:08,12.62,0.166,0.007
18:03:08,11.788,0.196,0.007
18:03:08,11.327,0.235,0.007
18:03:08,11.072,0.216,0.007
18:03:09,12.663,0.225,0.007
18:03:09,13.609,0.235,0.007
18:03:09,14.133,0.275,0.007
18:03:09,14.427,0.166,0.007
18:03:09,14.589,0.146,0.007
18:03:09,14.681,0.136,0.007
18:03:09,14.733,0.126,0.007
18:03:09,13.03,0.126,0.007
18:03:09,12.024,0.176,0.007
18:03:09,11.456,0.186,0.007
18:03:10,11.141,0.196,0.007
18:03:10,10.968,0.275,0.007
18:03:10,11.904,0.305,0.007
18:03:10,13.149,0.285,0.007
18:03:10,13.86,0.235,0.007
18:03:10,14.274,0.176,0.007
18:03:10,14.501,0.156,0.007
18:03:10,14.634,0.146,0.007
18:03:10,14.709,0.136,0.007
18:03:10,13.763,0.126,0.007
18:03:11,13.183,0.126,0.007
18:03:11,12.133,0.136,0.007
18:03:11,11.534,0.176,0.007
18:03:11,11.195,0.245,0.007
18:03:11,10.993,0.275,0.007
18:03:11,12.665,0.295,0.007
18:03:11,13.584,0.255,0.007
18:03:11,14.119,0.235,0.007
18:03:11,14.419,0.166,0.007
18:03:12,14.584,0.156,0.007
18:03:12,14.678,0.136,0.007
18:03:12,13.729,0.126,0.007
18:03:12,12.416,0.136,0.007
18:03:12,11.68,0.225,0.007
18:03:12,11.264,0.216,0.007
18:03:12,11.04,0.265,0.007
18:03:12,11.896,0.295,0.007
18:03:12,13.172,0.225,0.007
18:03:12,13.888,0.235,0.007
18:03:13,14.281,0.186,0.007
18:03:13,14.509,0.156,0.007
18:03:13,14.635,0.136,0.007
18:03:13,14.709,0.136,0.007
18:03:13,14.003,0.136,0.007
18:03:13,12.56,0.136,0.007
18:03:13,11.761,0.186,0.007
18:03:13,11.309,0.225,0.007
18:03:13,11.058,0.285,0.007
18:03:13,12.667,0.295,0.007
18:03:14,13.605,0.225,0.007
18:03:14,14.135,0.176,0.007
18:03:14,14.428,0.166,0.007
18:03:14,14.593,0.146,0.007
18:03:14,14.683,0.136,0.007
18:03:14,13.749,0.126,0.007
18:03:14,12.418,0.176,0.007
18:03:14,11.681,0.235,0.007
18:03:14,11.267,0.206,0.007
18:03:15,11.033,0.245,0.007
18:03:15,11.941,0.295,0.007
18:03:15,13.206,0.216,0.007
18:03:15,13.907,0.255,0.007
18:03:15,14.292,0.176,0.007
18:03:15,14.517,0.156,0.007
18:03:15,14.643,0.146,0.007
18:03:15,14.714,0.136,0.007
18:03:15,14.753,0.126,0.007
18:03:15,13.029,0.126,0.007
18:03:16,12.024,0.126,0.007
18:03:16,11.472,0.166,0.007
18:03:16,11.15,0.235,0.007
18:03:16,10.969,0.275,0.007
18:03:16,10.867,0.225,0.007
18:03:16,11.798,0.235,0.007
18:03:16,13.089,0.255,0.007
18:03:16,13.841,0.235,0.007
18:03:16,14.251,0.176,0.007
18:03:16,14.489,0.156,0.007
18:03:17,14.623,0.206,0.007
18:03:17,14.7,0.136,0.007
18:03:17,14.744,0.126,0.007
18:03:17,13.037,0.126,0.007
18:03:17,12.05,0.136,0.007
18:03:17,11.474,0.186,0.007
18:03:17,11.151,0.245,0.007
18:03:17,12.765,0.265,0.007
18:03:17,13.66,0.265,0.007
18:03:18,14.165,0.206,0.007
18:03:18,14.446,0.166,0.007
18:03:18,14.599,0.136,0.007
18:03:18,14.689,0.136,0.007
18:03:18,13.752,0.126,0.007
18:03:18,12.42,0.126,0.007
18:03:18,11.682,0.196,0.007
18:03:18,11.277,0.245,0.007
18:03:18,11.04,0.216,0.007
18:03:18,10.911,0.225,0.007
18:03:19,11.823,0.255,0.007
18:03:19,13.131,0.245,0.007
18:03:19,13.849,0.196,0.007
18:03:19,14.268,0.176,0.007
18:03:19,14.503,0.156,0.007
18:03:19,14.632,0.136,0.007
18:03:19,14.705,0.136,0.007
18:03:19,13.988,0.146,0.007
18:03:19,12.562,0.186,0.007
18:03:19,11.761,0.235,0.007
18:03:20,11.309,0.275,0.007
18:03:20,12.096,0.315,0.007
18:03:20,13.292,0.265,0.007
18:03:20,13.956,0.325,0.007
18:03:20,14.32,0.315,0.007
18:03:20,16.015,0.345,0.007
18:03:20,16.946,0.335,0.007
18:03:20,17.477,0.305,0.007
18:03:20,17.787,0.305,0.007
18:03:20,17.957,0.255,0.007
18:03:21,18.054,0.245,0.007
18:03:21,18.741,0.235,0.007
18:03:21,18.989,0.206,0.007
18:03:21,19.114,0.196,0.007
18:03:21,19.202,0.186,0.007
18:03:21,18.764,0.186,0.007
18:03:21,18.509,0.255,0.007
18:03:21,17.549,0.196,0.007
18:03:21,17.821,0.225,0.007
18:03:21,17.975,0.225,0.007
18:03:22,18.067,0.265,0.007
18:03:22,18.118,0.196,0.007
18:03:22,18.146,0.235,0.007
18:03:22,18.162,0.196,0.007
18:03:22,18.171,0.196,0.007
18:03:22,18.176,0.196,0.007
18:03:22,18.179,0.196,0.007
18:03:22,18.181,0.196,0.007
18:03:22,18.182,0.186,0.007
18:03:23,18.182,0.196,0.007
18:03:23,18.182,0.225,0.007
18:03:23,18.183,0.225,0.007
18:03:23,18.183,0.176,0.007
18:03:23,18.183,0.245,0.007
18:03:23,18.183,0.186,0.007
18:03:23,18.183,0.186,0.007
18:03:23,17.562,0.225,0.007
18:03:23,17.836,0.245,0.007
18:03:23,17.985,0.225,0.007
18:03:24,18.07,0.245,0.007
18:03:24,18.12,0.196,0.007
18:03:24,18.147,0.196,0.007
18:03:24,18.163,0.206,0.007
18:03:24,18.172,0.196,0.007
18:03:24,18.177,0.206,0.007
18:03:24,18.179,0.265,0.007
18:03:24,18.181,0.186,0.007
18:03:24,18.182,0.196,0.007
18:03:24,18.182,0.196,0.007
18:03:25,18.182,0.255,0.007
18:03:25,18.183,0.176,0.007
18:03:25,18.183,0.245,0.007
18:03:25,17.562,0.196,0.007
18:03:25,16.343,0.225,0.007
18:03:25,17.133,0.265,0.007
18:03:25,17.58,0.225,0.007
18:03:25,17.839,0.265,0.007
18:03:25,17.99,0.206,0.007
18:03:26,18.075,0.255,0.007
18:03:26,18.121,0.235,0.007
18:03:26,18.148,0.225,0.007
18:03:26,18.163,0.206,0.007
18:03:26,18.172,0.255,0.007
18:03:26,18.177,0.206,0.007
18:03:26,18.179,0.225,0.007
18:03:26,18.181,0.235,0.007
18:03:26,18.182,0.235,0.007
18:03:26,18.182,0.235,0.007
18:03:27,18.182,0.225,0.007
18:03:27,18.183,0.235,0.007
18:03:27,18.183,0.235,0.007
18:03:27,18.183,0.235,0.007
18:03:27,18.183,0.206,0.007
18:03:27,18.183,0.216,0.007
18:03:27,18.183,0.255,0.007
18:03:27,18.183,0.245,0.007
18:03:27,18.183,0.206,0.007
18:03:27,18.183,0.196,0.007
18:03:28,18.183,0.255,0.007
18:03:28,18.183,0.196,0.007
18:03:28,18.183,0.196,0.007
18:03:28,18.183,0.216,0.007
18:03:28,18.183,0.245,0.007
18:03:28,18.183,0.235,0.007
18:03:28,18.183,0.235,0.007
18:03:28,18.183,0.206,0.007
18:03:28,18.183,0.206,0.007
18:03:29,18.183,0.255,0.007
18:03:29,18.183,0.196,0.007
18:03:29,18.183,0.206,0.007
18:03:29,18.183,0.216,0.007
18:03:29,18.183,0.255,0.007
18:03:29,18.183,0.206,0.007
18:03:29,18.183,0.196,0.007
18:03:29,17.363,0.216,0.007
18:03:29,17.723,0.196,0.007
18:03:29,17.926,0.225,0.007
18:03:30,18.039,0.186,0.007
18:03:30,18.102,0.206,0.007
18:03:30,18.138,0.245,0.007
18:03:30,18.158,0.206,0.007
18:03:30,18.169,0.196,0.007
18:03:30,18.175,0.255,0.007
18:03:30,18.178,0.235,0.007
18:03:30,18.18,0.196,0.007
18:03:30,18.181,0.206,0.007
18:03:30,18.182,0.255,0.007
18:03:31,18.182,0.196,0.007
18:03:31,18.183,0.206,0.007
18:03:31,18.183,0.225,0.007
18:03:31,18.183,0.245,0.007
18:03:31,18.183,0.255,0.007
18:03:31,18.183,0.245,0.007
18:03:31,18.183,0.225,0.007
18:03:31,18.183,0.216,0.007
18:03:31,18.183,0.206,0.007
18:03:32,18.183,0.206,0.007
18:03:32,18.183,0.235,0.007
18:03:32,18.183,0.196,0.007
18:03:32,18.183,0.206,0.007
18:03:32,18.183,0.206,0.007
18:03:32,18.183,0.206,0.007
18:03:32,18.183,0.245,0.007
18:03:32,18.183,0.235,0.007
18:03:32,18.183,0.196,0.007
18:03:32,18.183,0.196,0.007
18:03:33,18.183,0.206,0.007
18:03:33,18.183,0.235,0.007
18:03:33,18.183,0.245,0.007
18:03:33,18.183,0.235,0.007
18:03:33,18.183,0.245,0.007
18:03:33,18.183,0.206,0.007
18:03:33,18.183,0.216,0.007
18:03:33,18.183,0.235,0.007
18:03:33,18.183,0.255,0.007
18:03:33,18.183,0.255,0.007
18:03:34,18.183,0.235,0.007
18:03:34,18.183,0.225,0.007
18:03:34,18.183,0.216,0.007
18:03:34,18.183,0.245,0.007
18:03:34,18.183,0.255,0.007
18:03:34,18.183,0.245,0.007
18:03:34,18.183,0.216,0.007
18:03:34,18.183,0.235,0.007
18:03:34,18.183,0.225,0.007
18:03:34,18.183,0.196,0.007
18:03:35,18.183,0.225,0.007
18:03:35,18.183,0.216,0.007
18:03:35,18.183,0.206,0.007
18:03:35,18.183,0.206,0.007
18:03:35,18.183,0.206,0.007
18:03:35,18.183,0.225,0.007
18:03:35,18.183,0.206,0.007
18:03:35,18.183,0.245,0.007
18:03:35,18.183,0.196,0.007
18:03:35,18.183,0.206,0.007
18:03:36,18.183,0.245,0.007
18:03:36,18.183,0.196,0.007
18:03:36,18.183,0.206,0.007
18:03:36,18.183,0.225,0.007
18:03:36,18.183,0.255,0.007
18:03:36,18.183,0.196,0.007
18:03:36,18.183,0.225,0.007
18:03:36,18.183,0.206,0.007
18:03:36,18.183,0.245,0.007
18:03:36,18.183,0.196,0.007
18:03:37,17.562,0.265,0.007
18:03:37,17.828,0.225,0.007
18:03:37,17.981,0.186,0.007
18:03:37,18.069,0.216,0.007
18:03:37,18.118,0.225,0.007
18:03:37,18.147,0.176,0.007
18:03:37,18.162,0.186,0.007
18:03:37,18.171,0.206,0.007
18:03:37,18.176,0.176,0.007
18:03:38,17.36,0.206,0.007
18:03:38,16.894,0.265,0.007
18:03:38,17.447,0.245,0.007
18:03:38,17.763,0.245,0.007
18:03:38,17.943,0.196,0.007
18:03:38,18.045,0.186,0.007
18:03:38,18.106,0.186,0.007
18:03:38,17.508,0.245,0.007
18:03:38,16.978,0.225,0.007
18:03:38,16.864,0.255,0.007
18:03:39,17.443,0.275,0.007
18:03:39,17.77,0.216,0.007
18:03:39,17.947,0.196,0.007
18:03:39,18.048,0.216,0.007
18:03:39,18.106,0.245,0.007
18:03:39,18.139,0.245,0.007
18:03:39,18.158,0.235,0.007
18:03:39,18.169,0.206,0.007
18:03:39,18.175,0.255,0.007
18:03:39,18.178,0.206,0.007
18:03:40,18.18,0.206,0.007
18:03:40,18.181,0.235,0.007
18:03:40,18.182,0.245,0.007
18:03:40,18.182,0.225,0.007
18:03:40,18.183,0.225,0.007
18:03:40,18.183,0.255,0.007
18:03:40,18.183,0.245,0.007
18:03:40,18.183,0.206,0.007
18:03:40,18.183,0.216,0.007
18:03:40,18.183,0.255,0.007
18:03:41,18.183,0.235,0.007
18:03:41,18.183,0.216,0.007
18:03:41,18.183,0.245,0.007
18:03:41,18.183,0.255,0.007
18:03:41,17.562,0.216,0.007
18:03:41,17.197,0.235,0.007
18:03:41,17.62,0.216,0.007
18:03:41,17.867,0.206,0.007
18:03:41,18.003,0.196,0.007
18:03:42,18.08,0.216,0.007
18:03:42,18.124,0.176,0.007
18:03:42,18.149,0.196,0.007
18:03:42,17.543,0.225,0.007
18:03:42,17.826,0.196,0.007
18:03:42,17.982,0.186,0.007
18:03:42,18.07,0.206,0.007
18:03:42,18.119,0.265,0.007
18:03:42,16.706,0.265,0.007
18:03:42,16.483,0.265,0.007
18:03:43,17.213,0.275,0.007
18:03:43,17.006,0.255,0.007
18:03:43,17.526,0.265,0.007
18:03:43,17.814,0.255,0.007
18:03:43,17.972,0.216,0.007
18:03:43,17.431,0.225,0.007
18:03:43,17.752,0.206,0.007
18:03:43,17.937,0.285,0.007
18:03:43,18.042,0.206,0.007
18:03:43,18.102,0.225,0.007
18:03:44,18.138,0.225,0.007
18:03:44,18.158,0.225,0.007
18:03:44,18.168,0.255,0.007
18:03:44,18.175,0.245,0.007
18:03:44,18.178,0.225,0.007
18:03:44,18.18,0.225,0.007
18:03:44,18.181,0.225,0.007
18:03:44,18.182,0.206,0.007
18:03:44,18.182,0.206,0.007
18:03:44,18.183,0.225,0.007
18:03:45,18.183,0.225,0.007
18:03:45,18.183,0.235,0.007
18:03:45,18.183,0.225,0.007
18:03:45,18.183,0.206,0.007
18:03:45,18.183,0.225,0.007
18:03:45,18.183,0.245,0.007
18:03:45,18.183,0.216,0.007
18:03:45,18.183,0.245,0.007
18:03:45,18.183,0.255,0.007
18:03:45,18.183,0.196,0.007
18:03:46,18.183,0.206,0.007
18:03:46,18.183,0.255,0.007
18:03:46,18.183,0.196,0.007
18:03:46,18.183,0.225,0.007
18:03:46,18.183,0.206,0.007
18:03:46,18.183,0.235,0.007
18:03:46,18.183,0.206,0.007
18:03:46,18.183,0.225,0.007
18:03:46,18.183,0.255,0.007
18:03:47,18.183,0.206,0.007
18:03:47,18.183,0.225,0.007
18:03:47,18.183,0.245,0.007
18:03:47,18.183,0.235,0.007
18:03:47,18.183,0.216,0.007
18:03:47,18.183,0.255,0.007
18:03:47,18.183,0.265,0.007
18:03:47,18.183,0.225,0.007
18:03:47,18.183,0.235,0.007
18:03:47,18.183,0.235,0.007
18:03:48,18.183,0.206,0.007
18:03:48,18.183,0.216,0.007
18:03:48,18.183,0.206,0.007
18:03:48,18.183,0.255,0.007
18:03:48,18.183,0.206,0.007
18:03:48,18.183,0.235,0.007
18:03:48,18.183,0.255,0.007
18:03:48,18.183,0.235,0.007
18:03:48,18.183,0.225,0.007
18:03:48,18.183,0.255,0.007
18:03:49,18.183,0.235,0.007
18:03:49,18.183,0.216,0.007
18:03:49,18.183,0.196,0.007
18:03:49,18.183,0.245,0.007
18:03:49,18.183,0.216,0.007
18:03:49,18.183,0.206,0.007
18:03:49,18.183,0.235,0.007
18:03:49,18.183,0.206,0.007
18:03:49,18.183,0.235,0.007
18:03:49,18.183,0.196,0.007
18:03:50,18.183,0.225,0.007
18:03:50,18.183,0.235,0.007
18:03:50,18.183,0.206,0.007
18:03:50,18.183,0.235,0.007
18:03:50,18.183,0.245,0.007
18:03:50,18.183,0.225,0.007
18:03:50,18.183,0.206,0.007
18:03:50,18.183,0.235,0.007
18:03:50,17.551,0.255,0.007
18:03:51,17.83,0.235,0.007
18:03:51,17.982,0.216,0.007
18:03:51,18.07,0.186,0.007
18:03:51,18.119,0.206,0.007
18:03:51,17.285,0.206,0.007
18:03:51,16.84,0.255,0.007
18:03:51,16.597,0.245,0.007
18:03:51,16.431,0.255,0.007
18:03:51,16.547,0.285,0.007
18:03:51,17.249,0.295,0.007
18:03:52,17.65,0.255,0.007
18:03:52,17.879,0.225,0.007
18:03:52,18.012,0.216,0.007
18:03:52,18.086,0.225,0.007
18:03:52,18.127,0.245,0.007
18:03:52,18.152,0.235,0.007
18:03:52,18.165,0.225,0.007
18:03:52,18.173,0.255,0.007
18:03:52,18.177,0.255,0.007
18:03:52,18.18,0.206,0.007
18:03:53,17.347,0.235,0.007
18:03:53,16.852,0.186,0.007
18:03:53,17.424,0.235,0.007
18:03:53,17.759,0.245,0.007
18:03:53,17.941,0.196,0.007
18:03:53,18.045,0.186,0.007
18:03:53,18.104,0.176,0.007
18:03:53,17.277,0.176,0.007
18:03:53,16.849,0.235,0.007
18:03:53,16.813,0.245,0.007
18:03:54,15.944,0.235,0.007
18:03:54,16.086,0.235,0.007
18:03:54,16.385,0.305,0.007
18:03:54,17.163,0.255,0.007
18:03:54,17.601,0.245,0.007
18:03:54,17.849,0.265,0.007
18:03:54,17.993,0.275,0.007
18:03:54,18.077,0.225,0.007
18:03:54,18.123,0.255,0.007
18:03:55,18.149,0.225,0.007
18:03:55,18.164,0.225,0.007
18:03:55,18.172,0.216,0.007
18:03:55,18.177,0.206,0.007
18:03:55,18.179,0.225,0.007
18:03:55,18.181,0.255,0.007
18:03:55,18.182,0.255,0.007
18:03:55,18.182,0.225,0.007
18:03:55,18.182,0.245,0.007
18:03:55,18.183,0.245,0.007
18:03:56,18.183,0.225,0.007
18:03:56,18.183,0.216,0.007
18:03:56,18.183,0.216,0.007
18:03:56,17.363,0.206,0.007
18:03:56,17.715,0.235,0.007
18:03:56,17.284,0.216,0.007
18:03:56,17.679,0.265,0.007
18:03:56,17.897,0.235,0.007
18:03:56,18.02,0.196,0.007
18:03:56,18.091,0.275,0.007
18:03:57,18.131,0.255,0.007
18:03:57,17.533,0.305,0.007
18:03:57,17.814,0.345,0.007
18:03:57,17.971,0.305,0.007
18:03:57,18.729,0.364,0.007
18:03:57,19.621,0.355,0.007
18:03:57,20.134,0.374,0.007
18:03:57,20.416,0.345,0.007
18:03:57,20.577,0.325,0.007
18:03:57,20.671,0.374,0.007
18:03:58,21.831,0.295,0.007
18:03:58,22.499,0.345,0.007
18:03:58,22.868,0.325,0.007
18:03:58,23.081,0.315,0.007
18:03:58,23.198,0.275,0.007
18:03:58,23.264,0.255,0.007
18:03:58,23.303,0.245,0.007
18:03:58,23.325,0.265,0.007
18:03:58,23.337,0.265,0.007
18:03:58,23.344,0.245,0.007
18:03:59,23.348,0.245,0.007
18:03:59,23.35,0.285,0.007
18:03:59,22.719,0.285,0.007
18:03:59,22.991,0.225,0.007
18:03:59,23.145,0.245,0.007
18:03:59,22.613,0.255,0.007
18:03:59,21.831,0.245,0.007
18:03:59,22.499,0.285,0.007
18:03:59,22.247,0.285,0.007
18:04:00,21.608,0.255,0.007
18:04:00,22.363,0.265,0.007
18:04:00,22.785,0.275,0.007
18:04:00,21.91,0.245,0.007
18:04:00,21.913,0.285,0.007
18:04:00,21.891,0.305,0.007
18:04:00,21.891,0.265,0.007
18:04:00,21.422,0.295,0.007
18:04:00,21.772,0.325,0.007
18:04:00,21.972,0.315,0.007
18:04:01,22.565,0.315,0.007
18:04:01,22.901,0.265,0.007
18:04:01,23.101,0.255,0.007
18:04:01,23.209,0.255,0.007
18:04:01,23.271,0.285,0.007
18:04:01,23.306,0.285,0.007
18:04:01,23.327,0.235,0.007
18:04:01,23.338,0.245,0.007
18:04:01,22.244,0.225,0.007
18:04:01,21.62,0.265,0.007
18:04:02,21.743,0.255,0.007
18:04:02,22.449,0.325,0.007
18:04:02,21.732,0.275,0.007
18:04:02,21.319,0.315,0.007
18:04:02,21.571,0.335,0.007
18:04:02,21.857,0.335,0.007
18:04:02,22.043,0.315,0.007
18:04:02,22.61,0.255,0.007
18:04:02,22.936,0.235,0.007
18:04:02,23.116,0.245,0.007
18:04:03,23.217,0.245,0.007
18:04:03,23.276,0.235,0.007
18:04:03,22.687,0.275,0.007
18:04:03,22.352,0.235,0.007
18:04:03,22.779,0.275,0.007
18:04:03,23.032,0.295,0.007
18:04:03,22.07,0.245,0.007
18:04:03,21.983,0.245,0.007
18:04:03,21.95,0.245,0.007
18:04:03,21.927,0.255,0.007
18:04:04,21.425,0.255,0.007
18:04:04,21.152,0.325,0.007
18:04:04,20.992,0.295,0.007
18:04:04,22.006,0.285,0.007
18:04:04,22.601,0.345,0.007
18:04:04,22.924,0.335,0.007
18:04:04,23.112,0.315,0.007
18:04:04,23.216,0.265,0.007
18:04:04,23.275,0.255,0.007
18:04:05,23.309,0.295,0.007
18:04:05,23.327,0.235,0.007
18:04:05,23.339,0.225,0.007
18:04:05,23.345,0.216,0.007
18:04:05,23.348,0.255,0.007
18:04:05,22.218,0.305,0.007
18:04:05,21.605,0.325,0.007
18:04:05,22.372,0.285,0.007
18:04:05,22.309,0.325,0.007
18:04:05,22.296,0.255,0.007
18:04:06,21.645,0.245,0.007
18:04:06,22.395,0.275,0.007
18:04:06,22.327,0.295,0.007
18:04:06,22.781,0.245,0.007
18:04:06,23.026,0.255,0.007
18:04:06,23.167,0.235,0.007
18:04:06,23.247,0.245,0.007
18:04:06,22.192,0.255,0.007
18:04:06,22.705,0.245,0.007
18:04:06,22.983,0.295,0.007
18:04:07,23.142,0.235,0.007
18:04:07,23.233,0.235,0.007
18:04:07,23.285,0.235,0.007
18:04:07,23.315,0.265,0.007
18:04:07,23.331,0.245,0.007
18:04:07,22.862,0.216,0.007
18:04:07,22.451,0.216,0.007
18:04:07,22.376,0.295,0.007
18:04:07,22.154,0.245,0.007
18:04:07,22.048,0.235,0.007
18:04:08,22.608,0.245,0.007
18:04:08,21.828,0.275,0.007
18:04:08,21.373,0.285,0.007
18:04:08,21.594,0.325,0.007
18:04:08,21.249,0.265,0.007
18:04:08,21.674,0.315,0.007
18:04:08,22.395,0.275,0.007
18:04:08,22.333,0.285,0.007
18:04:08,22.771,0.325,0.007
18:04:09,23.021,0.315,0.007
18:04:09,23.163,0.275,0.007
18:04:09,23.247,0.265,0.007
18:04:09,23.293,0.245,0.007
18:04:09,23.319,0.275,0.007
18:04:09,23.333,0.245,0.007
18:04:09,23.342,0.225,0.007
18:04:09,23.347,0.225,0.007
18:04:09,22.225,0.295,0.007
18:04:09,22.081,0.275,0.007
18:04:10,22.006,0.245,0.007
18:04:10,22.597,0.265,0.007
18:04:10,22.924,0.295,0.007
18:04:10,23.112,0.245,0.007
18:04:10,23.216,0.245,0.007
18:04:10,23.275,0.275,0.007
18:04:10,23.309,0.245,0.007
18:04:10,22.196,0.285,0.007
18:04:10,22.071,0.325,0.007
18:04:10,22.143,0.295,0.007
18:04:11,21.562,0.275,0.007
18:04:11,21.224,0.305,0.007
18:04:11,21.036,0.325,0.007
18:04:11,22.053,0.335,0.007
18:04:11,22.615,0.355,0.007
18:04:11,22.939,0.285,0.007
18:04:11,23.121,0.255,0.007
18:04:11,23.221,0.245,0.007
18:04:11,23.279,0.245,0.007
18:04:11,23.311,0.275,0.007
18:04:12,23.329,0.275,0.007
18:04:12,23.339,0.275,0.007
18:04:12,23.345,0.275,0.007
18:04:12,23.349,0.235,0.007
18:04:12,22.882,0.255,0.007
18:04:12,23.089,0.225,0.007
18:04:12,23.202,0.225,0.007
18:04:12,22.167,0.235,0.007
18:04:12,22.676,0.235,0.007
18:04:13,22.499,0.275,0.007
18:04:13,22.403,0.285,0.007
18:04:13,21.71,0.255,0.007
18:04:13,22.436,0.295,0.007
18:04:13,22.185,0.305,0.007
18:04:13,21.582,0.305,0.007
18:04:13,21.888,0.285,0.007
18:04:13,22.536,0.275,0.007
18:04:13,22.887,0.325,0.007
18:04:13,23.091,0.235,0.007
18:04:14,23.207,0.295,0.007
18:04:14,22.791,0.275,0.007
18:04:14,22.564,0.275,0.007
18:04:14,22.91,0.255,0.007
18:04:14,23.1,0.225,0.007
18:04:14,22.559,0.216,0.007
18:04:14,22.421,0.255,0.007
18:04:14,22.189,0.275,0.007
18:04:14,21.575,0.245,0.007
18:04:14,21.238,0.255,0.007
18:04:15,21.519,0.275,0.007
18:04:15,22.307,0.265,0.007
18:04:15,22.756,0.255,0.007
18:04:15,22.364,0.216,0.007
18:04:15,22.168,0.216,0.007
18:04:15,22.691,0.285,0.007
18:04:15,22.511,0.275,0.007
18:04:15,22.243,0.245,0.007
18:04:15,21.606,0.315,0.007
18:04:15,21.256,0.305,0.007
18:04:16,21.677,0.275,0.007
18:04:16,21.918,0.295,0.007
18:04:16,22.534,0.335,0.007
18:04:16,22.886,0.315,0.007
18:04:16,23.091,0.275,0.007
18:04:16,23.204,0.265,0.007
18:04:16,23.27,0.255,0.007
