Time,J0_Ang,J0_fP1,J0_fP2,J1_Ang,J1_fP1,J1_fP2,J2_Ang,J2_fP1,J2_fP2,EE_P1
18:04:20,25.693,0.156,0.017,22.922,0.186,0.017,22.997,0.235,0.007,0
18:04:20,25.189,0.186,0.017,22.922,0.166,0.017,22.676,0.325,0.007,0
18:04:20,24.915,0.235,0.017,22.922,0.156,0.017,22.488,0.245,0.007,0
18:04:20,25.981,0.225,0.017,22.922,0.186,0.017,22.859,0.255,0.007,0
18:04:20,26.058,0.186,0.017,22.923,0.166,0.017,23.071,0.235,0.007,0
18:04:20,26.646,0.176,0.017,22.923,0.156,0.017,23.195,0.275,0.007,0
18:04:20,26.978,0.166,0.017,22.923,0.156,0.017,23.265,0.235,0.007,0
18:04:20,27.158,0.176,0.017,22.923,0.156,0.017,23.303,0.265,0.007,0
18:04:20,27.261,0.156,0.017,22.923,0.186,0.017,22.845,0.295,0.007,0
18:04:21,27.32,0.146,0.017,22.923,0.196,0.017,22.442,0.285,0.007,0
18:04:21,27.354,0.156,0.017,22.923,0.156,0.017,22.842,0.216,0.007,0
18:04:21,27.373,0.146,0.017,22.923,0.166,0.017,21.935,0.265,0.007,0
18:04:21,26.162,0.146,0.017,22.923,0.196,0.017,22.065,0.285,0.007,0
18:04:21,26.002,0.166,0.017,22.923,0.156,0.017,22.139,0.285,0.007,0
18:04:21,25.38,0.176,0.017,22.923,0.176,0.017,21.56,0.255,0.007,0
18:04:21,25.016,0.176,0.017,22.923,0.196,0.017,21.876,0.305,0.007,0
18:04:21,24.816,0.196,0.017,22.923,0.156,0.017,21.893,0.285,0.007,0
18:04:21,25.916,0.225,0.017,22.923,0.176,0.017,21.894,0.265,0.007,0
18:04:21,26.552,0.176,0.017,22.923,0.196,0.017,21.42,0.275,0.007,0
18:04:22,26.384,0.176,0.017,22.423,0.156,0.017,22.25,0.315,0.007,0
18:04:22,26.819,0.176,0.017,22.638,0.186,0.017,22.724,0.335,0.007,0
18:04:22,25.846,0.166,0.017,22.76,0.196,0.017,22.994,0.235,0.007,0
18:04:22,26.512,0.176,0.017,22.83,0.166,0.017,23.148,0.275,0.007,0
18:04:22,26.89,0.166,0.017,22.869,0.176,0.017,23.235,0.245,0.007,0
18:04:22,27.114,0.166,0.017,22.893,0.176,0.017,23.287,0.275,0.007,0
18:04:22,27.236,0.166,0.017,22.906,0.156,0.017,23.316,0.255,0.007,0
18:04:22,27.305,0.156,0.017,22.913,0.156,0.017,22.71,0.235,0.007,0
18:04:22,26.655,0.156,0.017,22.917,0.156,0.017,22.507,0.295,0.007,0
18:04:22,26.981,0.156,0.017,22.919,0.156,0.017,22.408,0.275,0.007,0
18:04:23,27.161,0.156,0.017,22.921,0.176,0.017,22.33,0.255,0.007,0
18:04:23,27.265,0.156,0.017,22.922,0.186,0.017,22.779,0.255,0.007,0
18:04:23,26.62,0.156,0.017,22.922,0.156,0.017,23.027,0.225,0.007,0
18:04:23,25.713,0.166,0.017,22.922,0.156,0.017,22.517,0.235,0.007,0
18:04:23,25.214,0.225,0.017,22.922,0.156,0.017,22.876,0.295,0.007,0
18:04:23,24.922,0.186,0.017,22.922,0.176,0.017,23.087,0.285,0.007,0
18:04:23,25.453,0.206,0.017,22.922,0.166,0.017,22.101,0.235,0.007,0
18:04:23,26.288,0.176,0.017,22.923,0.156,0.017,21.538,0.275,0.007,0
18:04:23,26.765,0.176,0.017,22.923,0.156,0.017,21.217,0.305,0.007,0
18:04:23,27.034,0.176,0.017,22.923,0.176,0.017,21.035,0.265,0.007,0
18:04:24,27.192,0.166,0.017,22.923,0.156,0.017,21.562,0.315,0.007,0
18:04:24,27.28,0.176,0.017,22.923,0.206,0.017,22.331,0.355,0.007,0
18:04:24,27.332,0.156,0.017,22.923,0.255,0.017,22.779,0.285,0.007,0
18:04:24,27.36,0.156,0.017,22.923,0.295,0.017,23.028,0.315,0.007,0
18:04:24,26.854,0.156,0.017,22.923,0.255,0.017,23.17,0.255,0.007,0
18:04:24,25.836,0.166,0.017,22.923,0.285,0.017,23.251,0.265,0.007,0
18:04:24,25.975,0.176,0.017,22.923,0.345,0.017,23.295,0.265,0.007,0
18:04:24,26.604,0.166,0.017,22.923,0.364,0.017,23.321,0.245,0.007,0
18:04:24,26.429,0.166,0.017,23.447,0.345,0.017,23.335,0.265,0.007,0
18:04:24,25.623,0.176,0.017,24.106,0.364,0.017,23.343,0.245,0.007,0
18:04:25,25.876,0.186,0.017,24.493,0.305,0.017,23.347,0.245,0.007,0
18:04:25,25.818,0.166,0.017,24.707,0.315,0.017,23.35,0.255,0.007,0
18:04:25,26.501,0.166,0.017,24.825,0.345,0.017,22.864,0.235,0.007,0
18:04:25,25.646,0.166,0.017,25.797,0.345,0.017,22.425,0.285,0.007,0
18:04:25,25.162,0.176,0.017,26.346,0.325,0.017,22.171,0.255,0.007,0
18:04:25,26.122,0.176,0.017,26.643,0.325,0.017,22.679,0.325,0.007,0
18:04:25,26.682,0.176,0.017,26.817,0.275,0.017,22.975,0.235,0.007,0
18:04:25,26.998,0.196,0.017,27.227,0.285,0.027,23.142,0.285,0.007,0
18:04:25,27.17,0.156,0.017,27.551,0.265,0.027,23.233,0.255,0.007,0
18:04:26,27.268,0.156,0.017,28.047,0.265,0.017,23.284,0.235,0.007,0
18:04:26,27.323,0.156,0.017,28.331,0.285,0.017,22.692,0.265,0.007,0
18:04:26,27.356,0.156,0.017,28.496,0.245,0.027,22.329,0.216,0.007,0
18:04:26,26.843,0.156,0.017,28.589,0.235,0.027,21.649,0.245,0.007,0
18:04:26,25.859,0.156,0.017,28.64,0.245,0.027,22.381,0.255,0.007,0
18:04:26,25.298,0.176,0.017,28.669,0.235,0.027,22.319,0.255,0.007,0
18:04:26,24.978,0.186,0.017,28.685,0.216,0.027,22.142,0.235,0.007,0
18:04:26,24.791,0.196,0.017,28.695,0.216,0.027,22.202,0.315,0.007,0
18:04:26,25.228,0.176,0.017,28.7,0.216,0.027,22.079,0.235,0.007,0
18:04:26,25.657,0.186,0.017,28.703,0.206,0.027,21.513,0.285,0.007,0
18:04:27,26.41,0.176,0.017,28.705,0.206,0.027,21.833,0.305,0.007,0
18:04:27,26.831,0.166,0.017,28.706,0.196,0.027,21.389,0.315,0.007,0
18:04:27,27.08,0.166,0.017,28.4,0.225,0.027,21.78,0.345,0.007,0
18:04:27,26.676,0.166,0.017,28.216,0.206,0.027,22.46,0.295,0.007,0
18:04:27,26.993,0.156,0.017,28.432,0.235,0.027,22.852,0.285,0.007,0
18:04:27,26.635,0.156,0.017,28.55,0.216,0.027,23.067,0.255,0.007,0
18:04:27,26.962,0.156,0.017,28.618,0.186,0.027,23.19,0.265,0.007,0
18:04:27,27.153,0.146,0.017,28.35,0.235,0.027,23.261,0.265,0.007,0
18:04:27,26.569,0.146,0.017,28.505,0.216,0.027,23.301,0.245,0.007,0
18:04:27,26.933,0.156,0.017,28.168,0.216,0.027,23.324,0.265,0.007,0
18:04:28,26.432,0.146,0.017,28.401,0.235,0.027,22.704,0.216,0.007,0
18:04:28,25.607,0.156,0.017,27.803,0.196,0.027,22.989,0.265,0.007,0
18:04:28,25.144,0.186,0.017,27.468,0.216,0.027,22.495,0.225,0.007,0
18:04:28,24.888,0.176,0.017,27.282,0.216,0.027,21.758,0.275,0.007,0
18:04:28,24.741,0.235,0.017,27.175,0.216,0.027,21.987,0.255,0.007,0
18:04:28,24.659,0.196,0.017,27.116,0.216,0.027,21.956,0.235,0.007,0
18:04:28,24.612,0.206,0.017,27.082,0.245,0.027,22.098,0.255,0.007,0
18:04:28,25.817,0.196,0.017,27.064,0.225,0.027,22.641,0.255,0.007,0
18:04:28,26.511,0.176,0.017,27.053,0.245,0.027,21.829,0.245,0.007,0
18:04:29,26.9,0.176,0.017,27.047,0.206,0.027,21.373,0.295,0.007,0
18:04:29,27.115,0.176,0.017,27.043,0.216,0.027,21.743,0.275,0.007,0
18:04:29,27.239,0.156,0.017,27.041,0.216,0.027,22.449,0.265,0.007,0
18:04:29,27.307,0.166,0.017,27.04,0.216,0.027,22.837,0.245,0.007,0
18:04:29,27.346,0.156,0.017,27.04,0.216,0.027,23.059,0.285,0.007,0
18:04:29,26.643,0.156,0.017,27.039,0.216,0.027,22.717,0.255,0.007,0
18:04:29,26.969,0.156,0.017,27.039,0.245,0.027,22.505,0.255,0.007,0
18:04:29,27.152,0.156,0.017,27.039,0.206,0.027,22.245,0.255,0.007,0
18:04:29,27.261,0.156,0.017,27.039,0.216,0.027,21.602,0.325,0.007,0
18:04:29,26.788,0.156,0.017,27.039,0.245,0.027,21.254,0.325,0.007,0
18:04:30,25.807,0.166,0.017,27.039,0.235,0.027,22.175,0.315,0.007,0
18:04:30,25.264,0.166,0.017,27.039,0.216,0.027,22.685,0.325,0.007,0
18:04:30,24.952,0.186,0.017,27.039,0.245,0.027,22.978,0.245,0.007,0
18:04:30,25.312,0.166,0.017,27.039,0.235,0.027,22.039,0.295,0.007,0
18:04:30,24.986,0.186,0.017,27.039,0.216,0.027,22.124,0.255,0.007,0
18:04:30,24.795,0.196,0.017,27.039,0.265,0.027,22.192,0.275,0.007,0
18:04:30,25.414,0.216,0.017,27.039,0.206,0.027,22.705,0.315,0.007,0
18:04:30,26.266,0.186,0.017,27.039,0.225,0.027,22.362,0.235,0.007,0
18:04:30,26.752,0.176,0.017,27.039,0.245,0.027,22.166,0.285,0.007,0
18:04:30,27.035,0.196,0.017,27.039,0.206,0.027,21.562,0.305,0.007,0
18:04:31,27.194,0.166,0.017,27.039,0.225,0.027,21.877,0.345,0.007,0
18:04:31,27.282,0.166,0.017,27.039,0.216,0.027,22.516,0.275,0.007,0
18:04:31,26.809,0.166,0.017,27.039,0.235,0.027,22.873,0.235,0.007,0
18:04:31,27.062,0.156,0.017,27.039,0.206,0.027,23.079,0.235,0.007,0
18:04:31,27.209,0.146,0.017,27.039,0.225,0.027,23.199,0.285,0.007,0
18:04:31,27.292,0.156,0.017,27.039,0.245,0.027,22.613,0.245,0.007,0
18:04:31,26.647,0.146,0.017,27.039,0.245,0.027,22.933,0.225,0.007,0
18:04:31,26.251,0.156,0.017,27.039,0.206,0.027,23.117,0.305,0.007,0
18:04:31,25.521,0.156,0.017,27.039,0.235,0.027,22.597,0.235,0.007,0
18:04:31,25.105,0.225,0.017,27.039,0.245,0.027,22.3,0.295,0.007,0
18:04:32,24.862,0.186,0.017,27.039,0.206,0.027,21.638,0.265,0.007,0
18:04:32,25.257,0.186,0.017,27.039,0.216,0.027,21.917,0.295,0.007,0
18:04:32,26.197,0.176,0.017,27.039,0.255,0.027,22.547,0.325,0.007,0
18:04:32,26.175,0.176,0.017,27.039,0.235,0.027,22.896,0.235,0.007,0
18:04:32,25.483,0.176,0.017,27.039,0.225,0.027,21.998,0.275,0.007,0
18:04:32,26.329,0.166,0.017,27.039,0.245,0.027,21.933,0.305,0.007,0
18:04:32,26.798,0.176,0.017,27.039,0.245,0.027,21.432,0.265,0.007,0
18:04:32,27.061,0.166,0.017,27.039,0.235,0.027,21.15,0.315,0.007,0
18:04:32,27.21,0.156,0.017,27.039,0.225,0.027,22.124,0.325,0.007,0
18:04:33,27.291,0.146,0.017,27.039,0.245,0.027,22.652,0.345,0.007,0
18:04:33,26.634,0.146,0.017,27.039,0.245,0.027,22.953,0.335,0.007,0
18:04:33,26.244,0.156,0.017,27.039,0.216,0.027,23.128,0.275,0.007,0
18:04:33,26.049,0.156,0.017,27.039,0.245,0.027,23.225,0.325,0.007,0
18:04:33,25.406,0.176,0.017,27.039,0.255,0.027,23.28,0.235,0.007,0
18:04:33,25.554,0.166,0.017,27.039,0.206,0.027,23.312,0.275,0.007,0
18:04:33,26.346,0.166,0.017,27.039,0.225,0.027,23.33,0.315,0.007,0
18:04:33,26.798,0.156,0.017,27.039,0.245,0.027,22.718,0.285,0.007,0
18:04:33,26.538,0.156,0.017,27.039,0.206,0.027,22.343,0.245,0.007,0
18:04:33,25.66,0.166,0.017,27.039,0.225,0.027,22.311,0.255,0.007,0
18:04:34,25.184,0.166,0.017,27.039,0.216,0.027,22.279,0.265,0.007,0
18:04:34,24.913,0.186,0.017,27.039,0.216,0.027,22.272,0.305,0.007,0
18:04:34,26.003,0.176,0.017,27.039,0.225,0.027,21.622,0.335,0.007,0
18:04:34,25.889,0.176,0.017,27.039,0.235,0.027,21.911,0.275,0.007,0
18:04:34,26.001,0.176,0.017,27.039,0.245,0.027,22.048,0.295,0.007,0
18:04:34,26.596,0.166,0.017,27.039,0.235,0.027,22.604,0.335,0.007,0
18:04:34,26.409,0.166,0.017,27.039,0.225,0.027,22.926,0.255,0.007,0
18:04:34,26.117,0.166,0.017,27.039,0.245,0.027,23.113,0.255,0.007,0
18:04:34,26.135,0.216,0.017,27.039,0.245,0.027,23.216,0.245,0.007,0
18:04:34,25.987,0.166,0.017,27.039,0.235,0.027,23.275,0.235,0.007,0
18:04:35,26.606,0.166,0.017,27.039,0.235,0.027,23.309,0.265,0.007,0
18:04:35,26.946,0.166,0.017,27.039,0.245,0.027,23.328,0.225,0.007,0
18:04:35,25.895,0.166,0.017,27.039,0.206,0.027,22.868,0.235,0.007,0
18:04:35,25.319,0.166,0.017,27.039,0.216,0.027,21.976,0.285,0.007,0
18:04:35,24.98,0.186,0.017,27.039,0.216,0.027,22.106,0.325,0.007,0
18:04:35,24.792,0.186,0.017,27.039,0.245,0.027,21.529,0.285,0.007,0
18:04:35,25.379,0.196,0.017,27.039,0.235,0.027,21.212,0.315,0.007,0
18:04:35,26.246,0.186,0.017,27.039,0.216,0.027,22.131,0.345,0.007,0
18:04:35,26.751,0.176,0.017,27.039,0.255,0.027,22.667,0.295,0.007,0
18:04:35,27.037,0.156,0.017,27.039,0.206,0.027,22.97,0.235,0.007,0
18:04:36,27.195,0.166,0.017,27.039,0.225,0.027,22.485,0.255,0.007,0
18:04:36,27.285,0.156,0.017,27.039,0.245,0.027,22.39,0.285,0.007,0
18:04:36,27.334,0.156,0.017,27.039,0.216,0.027,21.688,0.295,0.007,0
18:04:36,27.362,0.156,0.017,27.039,0.206,0.027,22.408,0.265,0.007,0
18:04:36,26.854,0.156,0.017,27.039,0.225,0.027,22.811,0.285,0.007,0
18:04:36,26.367,0.156,0.017,27.039,0.225,0.027,23.049,0.235,0.007,0
18:04:36,26.272,0.176,0.017,27.039,0.206,0.027,22.693,0.285,0.007,0
18:04:36,25.539,0.166,0.017,27.039,0.216,0.027,22.975,0.216,0.007,0
18:04:36,25.103,0.176,0.017,27.039,0.216,0.027,22.009,0.275,0.007,0
18:04:37,24.861,0.186,0.017,27.039,0.245,0.027,21.475,0.255,0.007,0
18:04:37,25.451,0.216,0.017,27.039,0.206,0.027,21.174,0.265,0.007,0
18:04:37,26.293,0.176,0.017,27.039,0.235,0.027,21.008,0.295,0.007,0
18:04:37,26.778,0.166,0.017,27.039,0.245,0.027,21.566,0.295,0.007,0
18:04:37,26.354,0.166,0.017,27.039,0.206,0.027,22.334,0.285,0.007,0
18:04:37,26.112,0.166,0.017,27.039,0.225,0.027,22.771,0.295,0.007,0
18:04:37,25.95,0.176,0.017,27.039,0.235,0.027,23.027,0.255,0.007,0
18:04:37,25.332,0.176,0.017,27.039,0.235,0.027,23.171,0.255,0.007,0
18:04:37,26.219,0.166,0.017,27.039,0.225,0.027,23.249,0.255,0.007,0
18:04:37,26.205,0.176,0.017,27.039,0.216,0.027,23.294,0.245,0.007,0
18:04:38,26.003,0.176,0.017,27.039,0.245,0.027,23.32,0.235,0.007,0
18:04:38,26.619,0.166,0.017,27.039,0.206,0.027,23.334,0.275,0.007,0
18:04:38,26.263,0.166,0.017,27.039,0.216,0.027,22.721,0.235,0.007,0
18:04:38,26.761,0.166,0.017,27.039,0.245,0.027,22.345,0.235,0.007,0
18:04:38,26.511,0.166,0.017,27.039,0.235,0.027,22.137,0.285,0.007,0
18:04:38,25.67,0.166,0.017,27.039,0.216,0.027,22.038,0.325,0.007,0
18:04:38,25.19,0.166,0.017,27.039,0.225,0.027,21.502,0.305,0.007,0
18:04:38,24.91,0.186,0.017,27.039,0.235,0.027,22.314,0.295,0.007,0
18:04:38,25.288,0.176,0.017,27.039,0.225,0.027,22.76,0.305,0.007,0
18:04:38,26.194,0.176,0.017,27.039,0.216,0.027,23.015,0.315,0.007,0
18:04:39,25.473,0.176,0.017,27.039,0.245,0.027,23.163,0.235,0.007,0
18:04:39,26.3,0.176,0.017,27.039,0.225,0.027,23.245,0.265,0.007,0
18:04:39,26.771,0.176,0.017,27.039,0.216,0.027,23.291,0.245,0.007,0
18:04:39,27.038,0.166,0.017,27.039,0.225,0.027,23.318,0.225,0.007,0
18:04:39,27.193,0.166,0.017,27.039,0.206,0.027,23.333,0.225,0.007,0
18:04:39,27.283,0.156,0.017,27.039,0.225,0.027,22.871,0.225,0.007,0
18:04:39,26.607,0.156,0.017,27.039,0.245,0.027,22.611,0.265,0.007,0
18:04:39,25.718,0.176,0.017,27.039,0.255,0.027,22.311,0.265,0.007,0
18:04:39,25.217,0.176,0.017,27.039,0.225,0.027,22.758,0.235,0.007,0
18:04:39,24.932,0.196,0.017,27.039,0.216,0.027,22.392,0.305,0.007,0
18:04:40,24.769,0.196,0.017,27.039,0.206,0.027,21.704,0.345,0.007,0
18:04:40,25.367,0.235,0.017,27.039,0.206,0.027,21.936,0.364,0.007,0
18:04:40,25.732,0.186,0.017,27.039,0.216,0.027,22.562,0.335,0.007,0
18:04:40,26.463,0.186,0.017,27.039,0.245,0.027,22.909,0.394,0.007,0
18:04:40,26.867,0.166,0.017,27.039,0.235,0.027,23.101,0.404,0.007,0
18:04:40,27.093,0.166,0.017,27.039,0.216,0.027,23.696,0.345,0.007,0
18:04:40,26.704,0.186,0.017,27.039,0.245,0.027,24.428,0.374,0.007,0
18:04:40,27.01,0.156,0.017,27.039,0.206,0.027,24.841,0.404,0.007,0
18:04:40,27.18,0.156,0.017,27.039,0.235,0.027,25.071,0.335,0.007,0
18:04:41,27.274,0.176,0.017,27.039,0.216,0.027,25.197,0.345,0.007,0
18:04:41,27.327,0.146,0.017,27.039,0.235,0.027,25.268,0.374,0.007,0
18:04:41,27.358,0.146,0.017,27.039,0.235,0.027,25.31,0.384,0.007,0
18:04:41,27.375,0.176,0.017,27.039,0.216,0.027,25.709,0.394,0.007,0
18:04:41,26.659,0.136,0.017,27.039,0.216,0.027,25.558,0.355,0.007,0
18:04:41,25.748,0.166,0.017,27.039,0.206,0.027,25.474,0.394,0.007,0
18:04:41,25.223,0.166,0.017,27.039,0.225,0.027,25.425,0.335,0.007,0
18:04:41,24.935,0.176,0.017,27.039,0.206,0.027,26.262,0.345,0.007,0
18:04:41,24.771,0.186,0.017,27.039,0.245,0.027,26.74,0.364,0.007,0
18:04:41,24.675,0.196,0.017,27.039,0.235,0.027,26.505,0.305,0.007,0
18:04:42,24.621,0.186,0.017,27.039,0.235,0.027,26.889,0.305,0.007,0
18:04:42,25.839,0.186,0.017,27.039,0.235,0.027,26.22,0.305,0.007,0
18:04:42,26.513,0.186,0.017,27.039,0.206,0.027,26.223,0.305,0.007,0
18:04:42,26.901,0.166,0.017,27.039,0.225,0.027,26.728,0.325,0.007,0
18:04:42,27.121,0.186,0.017,27.039,0.245,0.027,27.014,0.325,0.007,0
18:04:42,27.242,0.156,0.017,27.039,0.206,0.027,26.289,0.325,0.007,0
18:04:42,27.31,0.156,0.017,27.039,0.235,0.027,26.765,0.345,0.007,0
18:04:42,27.349,0.146,0.017,27.039,0.235,0.027,26.146,0.305,0.007,0
18:04:42,27.37,0.146,0.017,27.039,0.255,0.027,25.81,0.345,0.007,0
18:04:42,26.692,0.146,0.017,27.039,0.235,0.027,25.618,0.384,0.007,0
18:04:43,26.276,0.156,0.017,27.039,0.225,0.027,26.019,0.355,0.007,0
18:04:43,25.536,0.166,0.017,27.039,0.245,0.027,26.113,0.364,0.007,0
18:04:43,25.101,0.166,0.017,27.039,0.216,0.027,26.295,0.315,0.007,0
18:04:43,24.86,0.186,0.017,27.039,0.225,0.027,26.256,0.295,0.007,0
18:04:43,25.417,0.206,0.017,27.039,0.216,0.027,26.357,0.345,0.007,0
18:04:43,25.037,0.186,0.017,27.039,0.245,0.027,25.921,0.355,0.007,0
18:04:43,26.051,0.176,0.017,27.039,0.225,0.027,25.682,0.384,0.007,0
18:04:43,25.407,0.196,0.017,27.039,0.216,0.027,26.033,0.325,0.007,0
18:04:43,26.256,0.176,0.017,27.039,0.235,0.027,26.235,0.355,0.007,0
18:04:44,26.746,0.176,0.017,27.039,0.206,0.027,26.724,0.315,0.007,0
18:04:44,27.032,0.166,0.017,27.039,0.225,0.027,27.009,0.285,0.007,0
18:04:44,27.192,0.156,0.017,27.039,0.235,0.027,27.169,0.364,0.007,0
18:04:44,27.283,0.156,0.017,27.039,0.235,0.027,26.747,0.285,0.007,0
18:04:44,26.81,0.156,0.017,27.039,0.235,0.027,27.022,0.325,0.007,0
18:04:44,26.344,0.156,0.017,27.039,0.216,0.027,27.178,0.355,0.007,0
18:04:44,25.575,0.166,0.017,27.039,0.255,0.027,27.262,0.325,0.007,0
18:04:44,25.136,0.166,0.017,27.039,0.245,0.027,26.447,0.345,0.007,0
18:04:44,24.879,0.186,0.017,27.039,0.216,0.027,25.971,0.355,0.007,0
18:04:44,25.429,0.235,0.017,27.039,0.245,0.027,25.71,0.384,0.007,0
18:04:45,26.299,0.176,0.017,27.039,0.245,0.027,25.557,0.325,0.007,0
18:04:45,26.781,0.176,0.017,27.039,0.235,0.027,26.354,0.345,0.007,0
18:04:45,27.046,0.166,0.017,27.039,0.216,0.027,26.305,0.345,0.007,0
18:04:45,27.197,0.166,0.017,27.039,0.216,0.027,25.9,0.315,0.007,0
18:04:45,27.282,0.146,0.017,27.039,0.206,0.027,26.529,0.315,0.017,0
18:04:45,26.076,0.156,0.017,27.039,0.235,0.027,26.902,0.315,0.007,0
18:04:45,25.407,0.166,0.017,27.039,0.235,0.027,26.596,0.315,0.007,0
18:04:45,26.262,0.166,0.017,27.039,0.245,0.027,26.067,0.295,0.007,0
18:04:45,26.059,0.156,0.017,27.039,0.245,0.027,26.253,0.315,0.017,0
18:04:45,25.921,0.156,0.017,27.039,0.225,0.027,26.745,0.325,0.007,0
18:04:46,25.848,0.156,0.017,27.039,0.216,0.027,27.023,0.355,0.017,0
18:04:46,25.802,0.156,0.017,27.039,0.245,0.027,27.177,0.295,0.017,0
18:04:46,25.25,0.166,0.017,27.039,0.206,0.027,26.888,0.325,0.017,0
18:04:46,26.192,0.166,0.017,27.039,0.216,0.027,27.101,0.345,0.017,0
18:04:46,26.012,0.176,0.017,27.039,0.225,0.027,26.723,0.364,0.017,0
18:04:46,25.371,0.176,0.017,27.039,0.235,0.027,26.127,0.305,0.017,0
18:04:46,25.737,0.176,0.017,27.039,0.225,0.027,26.304,0.305,0.017,0
18:04:46,25.939,0.176,0.017,27.039,0.216,0.027,26.777,0.325,0.017,0
18:04:46,26.056,0.176,0.017,27.039,0.245,0.027,27.039,0.315,0.017,0
18:04:47,26.649,0.166,0.017,27.039,0.206,0.027,27.187,0.335,0.017,0
18:04:47,26.978,0.156,0.017,27.039,0.216,0.027,26.9,0.364,0.017,0
18:04:47,27.159,0.156,0.017,27.039,0.225,0.027,26.235,0.315,0.017,0
18:04:47,27.261,0.156,0.017,27.039,0.206,0.027,26.233,0.305,0.017,0
18:04:47,26.595,0.156,0.017,27.039,0.225,0.027,25.851,0.364,0.017,0
18:04:47,26.401,0.156,0.017,27.039,0.216,0.027,26.022,0.374,0.017,0
18:04:47,25.613,0.166,0.017,27.039,0.245,0.027,25.742,0.355,0.017,0
18:04:47,26.379,0.156,0.017,27.039,0.206,0.027,26.067,0.315,0.007,0
18:04:47,25.578,0.156,0.017,27.039,0.216,0.027,26.128,0.374,0.007,0
18:04:47,25.669,0.156,0.017,27.039,0.225,0.027,26.663,0.295,0.017,0
18:04:48,25.707,0.166,0.017,27.039,0.206,0.027,26.977,0.345,0.007,0
18:04:48,25.2,0.176,0.017,27.039,0.216,0.027,26.782,0.305,0.007,0
18:04:48,25.612,0.186,0.017,27.039,0.245,0.027,26.548,0.305,0.017,0
18:04:48,25.847,0.166,0.017,27.039,0.255,0.027,26.04,0.355,0.017,0
18:04:48,26.528,0.166,0.017,27.039,0.206,0.027,25.743,0.315,0.017,0
18:04:48,26.912,0.156,0.017,27.039,0.225,0.027,26.088,0.335,0.017,0
18:04:48,27.125,0.166,0.017,27.039,0.245,0.027,26.283,0.345,0.017,0
18:04:48,27.246,0.156,0.017,27.039,0.206,0.027,25.877,0.345,0.017,0
18:04:48,27.311,0.136,0.017,27.039,0.216,0.027,26.52,0.315,0.017,0
18:04:48,26.828,0.156,0.017,27.039,0.235,0.027,26.886,0.285,0.017,0
18:04:49,26.381,0.146,0.017,27.039,0.255,0.027,26.725,0.305,0.017,0
18:04:49,26.101,0.156,0.017,27.039,0.206,0.027,27.01,0.345,0.017,0
18:04:49,25.948,0.146,0.017,27.039,0.225,0.027,27.171,0.285,0.017,0
18:04:49,25.336,0.176,0.017,27.039,0.245,0.027,26.747,0.335,0.017,0
18:04:49,24.997,0.176,0.017,27.039,0.245,0.027,27.018,0.315,0.017,0
18:04:49,25.527,0.186,0.017,27.039,0.206,0.027,27.174,0.335,0.017,0
18:04:49,25.825,0.176,0.017,27.039,0.216,0.027,26.38,0.295,0.017,0
18:04:49,25.988,0.166,0.017,27.039,0.245,0.027,26.819,0.315,0.017,0
18:04:49,26.607,0.176,0.017,27.039,0.206,0.027,26.55,0.355,0.017,0
18:04:49,26.949,0.156,0.017,27.039,0.216,0.037,26.906,0.325,0.017,0
18:04:50,26.45,0.156,0.017,27.039,0.245,0.027,27.106,0.345,0.017,0
18:04:50,26.131,0.166,0.017,27.039,0.216,0.027,26.336,0.335,0.017,0
18:04:50,25.961,0.156,0.017,27.039,0.225,0.027,25.909,0.305,0.017,0
18:04:50,25.888,0.156,0.017,27.039,0.216,0.027,25.675,0.374,0.017,0
18:04:50,26.023,0.166,0.017,27.039,0.255,0.027,25.913,0.345,0.017,0
18:04:50,26.103,0.166,0.017,27.039,0.206,0.027,26.041,0.355,0.017,0
18:04:50,26.659,0.166,0.017,27.039,0.225,0.027,26.614,0.315,0.017,0
18:04:50,26.444,0.166,0.017,27.039,0.245,0.027,26.453,0.335,0.017,0
18:04:50,26.161,0.156,0.017,27.039,0.245,0.027,25.988,0.374,0.017,0
18:04:51,25.45,0.166,0.017,27.039,0.206,0.027,25.712,0.315,0.017,0
18:04:51,25.064,0.176,0.017,27.039,0.245,0.027,26.05,0.355,0.017,0
18:04:51,24.844,0.176,0.017,27.039,0.255,0.027,25.755,0.374,0.017,0
18:04:51,24.716,0.196,0.017,27.039,0.206,0.027,25.953,0.305,0.017,0
18:04:51,25.177,0.186,0.017,27.039,0.225,0.027,26.563,0.325,0.017,0
18:04:51,25.433,0.186,0.017,27.039,0.216,0.027,26.921,0.345,0.017,0
18:04:51,25.569,0.176,0.017,27.039,0.245,0.027,26.751,0.305,0.017,0
18:04:51,26.354,0.186,0.017,27.039,0.225,0.027,26.531,0.295,0.017,0
18:04:51,26.812,0.166,0.017,27.039,0.235,0.027,26.388,0.275,0.017,0
18:04:51,26.546,0.166,0.017,27.039,0.235,0.027,25.938,0.364,0.017,0
18:04:52,26.914,0.156,0.017,27.039,0.206,0.027,26.177,0.355,0.017,0
18:04:52,26.401,0.166,0.017,27.039,0.225,0.027,26.333,0.315,0.017,0
18:04:52,26.841,0.166,0.017,27.039,0.255,0.027,26.793,0.335,0.017,0
18:04:52,27.085,0.156,0.017,27.039,0.216,0.027,27.048,0.305,0.017,0
18:04:52,26.529,0.156,0.017,27.039,0.216,0.027,26.325,0.275,0.017,0
